instance_id,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,music_genre
29661.0,Fazıl Say,"Say: Troy Sonata, Op. 78: III. Heroes of Troy",38.0,0.991,0.356,164800.0,0.351,0.871,C#,0.0955,-17.689,Minor,0.0275,110.197,0.33,Classical
70234.0,Fazıl Say,"Say: Troy Sonata, Op. 78: III. Heroes of Troy",38.0,0.991,0.356,164800.0,0.351,0.871,C#,0.0955,-17.689,Minor,0.0275,110.197,0.33,Jazz
38290.0,Mudcrutch,Scare Easy,34.0,0.000172,0.504,276133.0,0.672,2.31e-05,G,0.379,-4.987,Major,0.0286,104.641,0.45,Rock
49127.0,Mudcrutch,Scare Easy,32.0,0.000172,0.504,276133.0,0.672,2.31e-05,G,0.379,-4.987,Major,0.0286,104.641,0.45,Country
68673.0,A Tribe Called Quest,Scenario - LP Mix,57.0,0.1119999999999999,0.795,250133.0,0.6,0.000171,D,0.111,-14.004,Major,0.341,,0.633,Alternative
29240.0,A Tribe Called Quest,Scenario - LP Mix,62.0,0.1119999999999999,0.795,250133.0,0.6,0.000171,D,0.111,-14.004,Major,0.341,101.78,0.633,Jazz
23989.0,Drake,Scholarships,62.0,0.0966,0.556,209288.0,0.416,1.19e-05,C,0.1,-9.319,Minor,0.369,83.726,0.256,Rap
32691.0,Drake,Scholarships,62.0,0.0966,0.556,209288.0,0.416,1.19e-05,C,0.1,-9.319,Minor,0.369,83.726,0.256,Hip-Hop
60562.0,System Of A Down,Science,54.0,0.0004969999999999,0.503,162667.0,0.8490000000000001,0.185,C,0.11,-3.606,Major,0.0328,89.32799999999999,0.512,Alternative
62013.0,System Of A Down,Science,58.0,0.0004969999999999,0.503,162667.0,0.8490000000000001,0.185,C,0.11,-3.606,Major,0.0328,89.32799999999999,0.512,Rap
57499.0,Young Thug,Scoliosis (feat. Gunna & Duke),53.0,0.127,0.925,220987.0,0.639,0.0,A#,0.0561,-9.728,Minor,0.356,140.031,0.68,Hip-Hop
37845.0,Young Thug,Scoliosis (feat. Gunna & Duke),53.0,0.127,0.925,220987.0,0.639,0.0,A#,0.0561,-9.728,Minor,0.356,140.031,0.68,Rap
36332.0,Janelle Monáe,Screwed (feat. Zoë Kravitz),55.0,0.0441,0.73,-1.0,0.6809999999999999,0.000245,G#,0.27,-7.582000000000001,Minor,0.0405,106.01700000000001,0.446,Alternative
87767.0,Janelle Monáe,Screwed (feat. Zoë Kravitz),60.0,0.0441,0.73,302492.0,0.6809999999999999,0.000245,G#,0.27,-7.582000000000001,Minor,0.0405,106.01700000000001,0.446,Hip-Hop
52614.0,Bonobo,Scuba,33.0,0.0316,0.409,262573.0,0.7070000000000001,0.797,F,0.133,-9.285,Minor,0.0507,102.822,0.397,Jazz
65648.0,Bonobo,Scuba,33.0,0.0316,0.409,262573.0,0.7070000000000001,0.797,F,0.133,-9.285,Minor,0.0507,102.822,0.397,Electronic
88611.0,Sturgill Simpson,Sea Stories,45.0,0.0129,0.51,196880.0,0.825,4.09e-06,F,0.636,-4.566,Major,0.035,79.264,0.764,Alternative
53304.0,Sturgill Simpson,Sea Stories,48.0,0.0129,0.51,196880.0,0.825,4.09e-06,F,0.636,-4.566,Major,0.035,79.264,0.764,Country
84145.0,Blue States,Season Song,36.0,0.0207,0.574,255147.0,0.88,0.0286,D,0.201,-7.05,Minor,0.035,96.008,0.857,Jazz
41194.0,Blue States,Season Song,36.0,0.0207,0.574,255147.0,0.88,0.0286,D,0.201,-7.05,Minor,0.035,96.008,0.857,Electronic
80771.0,Chris Cornell,Seasons,55.0,0.181,0.48,345133.0,0.384,0.105,A#,0.124,-12.705,Major,0.0304,152.184,0.1939999999999999,Rock
63240.0,Chris Cornell,Seasons,49.0,0.181,0.48,345133.0,0.384,0.105,A#,0.124,-12.705,Major,0.0304,152.184,0.1939999999999999,Alternative
54989.0,6LACK,Seasons (feat. Khalid),67.0,0.7040000000000001,0.605,-1.0,0.335,0.0075599999999999,C,0.127,-10.49,Major,0.309,141.839,0.455,Alternative
26852.0,6LACK,Seasons (feat. Khalid),73.0,0.7040000000000001,0.605,250001.0,0.335,0.0075599999999999,C,0.127,-10.49,Major,0.309,141.839,0.455,Hip-Hop
27995.0,6LACK,Seasons (feat. Khalid),73.0,0.7040000000000001,0.605,250001.0,0.335,0.0075599999999999,C,0.127,-10.49,Major,0.309,,0.455,Rap
36916.0,38 Special,Second Chance,53.0,0.177,0.655,304693.0,0.429,0.0,A#,0.0643,-12.824000000000002,Major,0.0289,118.73200000000001,0.528,Rock
67779.0,38 Special,Second Chance,53.0,0.177,0.655,304693.0,0.429,0.0,A#,0.0643,-12.824000000000002,Major,0.0289,118.73200000000001,0.528,Country
66733.0,Eminem,Seduction,60.0,0.124,0.628,275400.0,0.847,0.0,F#,0.652,-4.386,Minor,0.387,78.031,0.504,Hip-Hop
72381.0,Eminem,Seduction,60.0,0.124,0.628,275400.0,0.847,0.0,F#,0.652,-4.386,Minor,0.387,78.031,0.504,Rap
81606.0,"Tyler, The Creator",See You Again,78.0,0.371,0.5579999999999999,-1.0,0.5589999999999999,7.49e-06,F#,0.109,-9.222,Major,0.0959,78.558,0.62,Rap
65904.0,"Tyler, The Creator",See You Again,78.0,0.371,0.5579999999999999,-1.0,0.5589999999999999,7.49e-06,F#,0.109,-9.222,Major,0.0959,78.558,0.62,Hip-Hop
58504.0,Wiz Khalifa,See You Again (feat. Charlie Puth),81.0,0.369,0.6890000000000001,229526.0,0.481,1.03e-06,A#,0.0649,-7.502999999999999,Major,0.0815,80.025,0.283,Hip-Hop
91118.0,Wiz Khalifa,See You Again (feat. Charlie Puth),81.0,0.369,0.6890000000000001,229526.0,0.481,1.03e-06,A#,0.0649,-7.502999999999999,Major,0.0815,80.025,0.283,Rap
67382.0,Scotty McCreery,See You Tonight,59.0,0.231,0.499,226320.0,0.8220000000000001,0.0,A,0.175,-6.464,Major,0.0573,,0.518,Country
32059.0,Scotty McCreery,See You Tonight,59.0,0.231,0.499,226320.0,0.8220000000000001,0.0,A,0.175,-6.464,Major,0.0573,169.987,0.518,Rock
77809.0,Dustin Lynch,Seein' Red,61.0,0.054,0.6509999999999999,-1.0,0.8079999999999999,0.0,C#,0.0482,-4.731,Minor,0.0435,100.993,0.858,Country
66438.0,Dustin Lynch,Seein' Red,61.0,0.054,0.6509999999999999,-1.0,0.8079999999999999,0.0,C#,0.0482,-4.731,Minor,0.0435,100.993,0.858,Rock
72361.0,David Nail,Send My Love (To Your New Lover),53.0,0.165,0.5920000000000001,-1.0,0.515,1.21e-05,A,0.109,-7.526,Minor,0.0403,80.509,0.1889999999999999,Country
24396.0,David Nail,Send My Love (To Your New Lover),53.0,0.165,0.5920000000000001,210013.0,0.515,1.21e-05,A,0.109,-7.526,Minor,0.0403,80.509,0.1889999999999999,Rock
44042.0,Russ,Serious,70.0,0.132,0.69,188947.0,0.635,0.0,C#,0.362,-7.624,Major,0.34,144.065,0.569,Hip-Hop
65592.0,Russ,Serious,70.0,0.132,0.69,188947.0,0.635,0.0,C#,0.362,-7.624,Major,0.34,144.065,0.569,Rap
46952.0,Future,Servin Killa Kam,67.0,0.000807,0.847,186739.0,0.6609999999999999,0.00126,G#,0.104,-4.614,Major,0.0548,143.97899999999998,0.184,Hip-Hop
42571.0,Future,Servin Killa Kam,67.0,0.000807,0.847,186739.0,0.6609999999999999,0.00126,G#,0.104,-4.614,Major,0.0548,,0.184,Rap
26546.0,Joey Trap,Sesame Street,61.0,0.145,0.841,55000.0,0.8420000000000001,0.0,B,0.401,-5.96,Major,0.124,130.246,0.6,Hip-Hop
50298.0,Joey Trap,Sesame Street,61.0,0.145,0.841,-1.0,0.8420000000000001,0.0,B,0.401,-5.96,Major,0.124,130.246,0.6,Rap
70860.0,The 1975,Settle Down,56.0,0.00298,0.586,239853.0,0.954,0.000132,D,0.723,-5.292999999999999,Major,0.0492,107.087,0.84,Rock
45001.0,The 1975,Settle Down,51.0,0.00298,0.586,239853.0,0.954,0.000132,D,0.723,-5.292999999999999,Major,0.0492,107.087,0.84,Alternative
31135.0,The White Stripes,Seven Nation Army,72.0,0.00817,0.737,231733.0,0.4629999999999999,0.447,C,0.255,-7.827999999999999,Major,0.0792,123.881,0.324,Blues
33304.0,The White Stripes,Seven Nation Army,76.0,0.00817,0.737,231733.0,0.4629999999999999,0.447,C,0.255,-7.827999999999999,Major,0.0792,123.881,0.324,Rock
47866.0,Fazıl Say,"Sevenlere dair, Op. 12/3",40.0,0.989,0.309,252817.0,0.148,0.884,B,0.0455,-19.381,Minor,0.0389,111.22200000000001,0.096,Classical
75807.0,Fazıl Say,"Sevenlere dair, Op. 12/3",40.0,0.989,0.309,252817.0,0.148,0.884,B,0.0455,-19.381,Minor,0.0389,111.22200000000001,0.096,Jazz
55794.0,The Decemberists,Severed,47.0,0.0021899999999999,0.605,243800.0,0.789,0.0178,E,0.127,-7.035,Minor,0.0338,136.041,0.434,Alternative
74138.0,The Decemberists,Severed,53.0,0.0021899999999999,0.605,243800.0,0.789,0.0178,E,0.127,-7.035,Minor,0.0338,,0.434,Rock
43168.0,The 1975,Sex,54.0,1.35e-05,0.4029999999999999,206987.0,0.971,2.22e-05,D,0.488,-4.159,Major,0.1119999999999999,148.32399999999998,0.184,Alternative
67974.0,The 1975,Sex,59.0,1.35e-05,0.4029999999999999,206987.0,0.971,2.22e-05,D,0.488,-4.159,Major,0.1119999999999999,148.32399999999998,0.184,Rock
22761.0,Marcy Playground,Sex & Candy,70.0,0.238,0.67,173493.0,0.5579999999999999,0.0,D,0.106,-9.159,Major,0.0251,80.51100000000001,0.63,Rock
22323.0,Marcy Playground,Sex & Candy,66.0,0.238,0.67,173493.0,0.5579999999999999,0.0,D,0.106,-9.159,Major,0.0251,80.51100000000001,0.63,Alternative
75955.0,KYLE,Sex & Super Smash Bros.,56.0,0.119,0.7509999999999999,203489.0,0.784,0.0,A,0.071,-4.876,Minor,0.175,117.016,0.762,Rap
82915.0,KYLE,Sex & Super Smash Bros.,56.0,0.119,0.7509999999999999,203489.0,0.784,0.0,A,0.071,-4.876,Minor,0.175,117.016,0.762,Hip-Hop
35741.0,Marcy Playground,Sex And Candy,51.0,0.046,0.55,172486.0,0.7020000000000001,1.4e-06,B,0.119,-5.693,Minor,0.0281,159.968,0.515,Alternative
23392.0,Marcy Playground,Sex And Candy,54.0,0.046,0.55,172486.0,0.7020000000000001,1.4e-06,B,0.119,-5.693,Minor,0.0281,159.968,0.515,Rock
89635.0,Stone Temple Pilots,Sex Type Thing - Remastered,55.0,1.39e-06,0.4039999999999999,217813.0,0.925,0.628,A,0.0418,-7.336,Major,0.0409999999999999,134.17700000000002,0.773,Alternative
24236.0,Stone Temple Pilots,Sex Type Thing - Remastered,57.0,1.39e-06,0.4039999999999999,217813.0,0.925,0.628,A,0.0418,-7.336,Major,0.0409999999999999,134.17700000000002,0.773,Rock
48081.0,Ray J,Sexy Can I feat. Yung Berg,67.0,0.299,0.575,204040.0,0.684,0.0,C#,0.614,-6.007000000000001,Major,0.325,172.155,0.926,Rap
54993.0,Ray J,Sexy Can I feat. Yung Berg,67.0,0.299,0.575,204040.0,0.684,0.0,C#,0.614,-6.007000000000001,Major,0.325,172.155,0.926,Hip-Hop
24673.0,Dr. Hook,Sexy Eyes - Single Version,58.0,0.373,0.7340000000000001,-1.0,0.735,0.0,A,0.2269999999999999,-10.13,Minor,0.0524,103.86200000000001,0.883,Rock
35279.0,Dr. Hook,Sexy Eyes - Single Version,57.0,0.373,0.7340000000000001,-1.0,0.735,0.0,A,0.2269999999999999,-10.13,Minor,0.0524,103.86200000000001,0.883,Country
77302.0,Vince Staples,Señorita,53.0,0.0495,0.77,-1.0,0.639,3.72e-05,A,0.331,-8.283999999999999,Minor,0.121,125.0,0.158,Hip-Hop
90532.0,Vince Staples,Señorita,53.0,0.0495,0.77,188026.0,0.639,3.72e-05,A,0.331,-8.283999999999999,Minor,0.121,125.0,0.158,Rap
58146.0,Noname,"Shadow Man (feat. Phoelix, Smino & Saba)",59.0,0.469,0.611,311000.0,0.4539999999999999,1.52e-06,C,0.1889999999999999,-7.436,Minor,0.201,93.00399999999999,0.444,Alternative
21460.0,Noname,"Shadow Man (feat. Phoelix, Smino & Saba)",64.0,0.469,0.611,311000.0,0.4539999999999999,1.52e-06,C,0.1889999999999999,-7.436,Minor,0.201,93.00399999999999,0.444,Rap
69977.0,GZA,Shadowboxin',66.0,0.0071,0.703,209973.0,0.6459999999999999,3.8e-06,C#,0.16,-10.036,Major,0.372,92.029,0.752,Rap
60078.0,GZA,Shadowboxin',66.0,0.0071,0.703,209973.0,0.6459999999999999,3.8e-06,C#,0.16,-10.036,Major,0.372,92.029,0.752,Hip-Hop
28887.0,Cage The Elephant,Shake Me Down,58.0,0.00463,0.457,211373.0,0.613,0.000441,A,0.0711,-5.756,Major,0.0295,105.11,0.132,Blues
21454.0,Cage The Elephant,Shake Me Down,62.0,0.00463,0.457,211373.0,0.613,0.000441,A,0.0711,-5.756,Major,0.0295,105.11,0.132,Rock
73972.0,Kevin Gates,Shakin Back,62.0,0.061,0.703,169412.0,0.737,0.0,G,0.186,-4.636,Major,0.38,113.29899999999999,0.7020000000000001,Rap
67205.0,Kevin Gates,Shakin Back,62.0,0.061,0.703,169412.0,0.737,0.0,G,0.186,-4.636,Major,0.38,113.29899999999999,0.7020000000000001,Hip-Hop
79232.0,Waldeck,Shala-Lala-La,50.0,0.5,0.6509999999999999,195118.0,0.596,0.062,F,0.105,-9.944,Minor,0.0429,172.782,0.42,Jazz
38935.0,Waldeck,Shala-Lala-La,49.0,0.5,0.6509999999999999,195118.0,0.596,0.062,F,0.105,-9.944,Minor,0.0429,172.782,0.42,Electronic
58055.0,Wild Nothing,Shallow Water,48.0,0.0178,0.606,246547.0,0.599,2.93e-05,E,0.1159999999999999,-7.61,Major,0.0272,121.931,0.584,Alternative
86456.0,Wild Nothing,Shallow Water,59.0,0.0178,0.606,246547.0,0.599,2.93e-05,E,0.1159999999999999,-7.61,Major,0.0272,121.931,0.584,Rock
70033.0,Three Dog Night,Shambala,51.0,0.495,0.516,202333.0,0.489,0.000403,D,0.5720000000000001,-15.339,Major,0.0443,128.485,0.84,Rock
45651.0,Three Dog Night,Shambala,51.0,0.495,0.516,-1.0,0.489,0.000403,D,0.5720000000000001,-15.339,Major,0.0443,128.485,0.84,Country
56719.0,Three Dog Night,Shambala - Single Version,50.0,0.62,0.5589999999999999,204107.0,0.588,0.00208,D,0.581,-11.298,Major,0.0366,127.436,0.8490000000000001,Rock
47167.0,Three Dog Night,Shambala - Single Version,49.0,0.62,0.5589999999999999,204107.0,0.588,0.00208,D,0.581,-11.298,Major,0.0366,,0.8490000000000001,Blues
76181.0,Earl Sweatshirt,Shattered Dreams,64.0,0.00889,0.377,141000.0,0.506,1.15e-06,B,0.482,-4.773,Minor,0.157,145.254,0.787,Hip-Hop
29150.0,Earl Sweatshirt,Shattered Dreams,64.0,0.00889,0.377,141000.0,0.506,1.15e-06,B,0.482,-4.773,Minor,0.157,145.254,0.787,Rap
44146.0,Earl Sweatshirt,Shattered Dreams,56.0,0.00889,0.377,141000.0,0.506,1.15e-06,B,0.482,-4.773,Minor,0.157,145.254,0.787,Alternative
57944.0,The-Dream,Shawty Is Da Shit,65.0,0.0831,0.782,262773.0,0.472,0.0,G,0.106,-5.016,Minor,0.0441,75.88600000000001,0.354,Hip-Hop
42251.0,The-Dream,Shawty Is Da Shit,65.0,0.0831,0.782,262773.0,0.472,0.0,G,0.106,-5.016,Minor,0.0441,75.88600000000001,0.354,Rap
57648.0,"Tyler, The Creator",She (Featuring Frank Ocean),64.0,0.256,0.351,253387.0,0.622,3.44e-05,G#,0.613,-6.495,Minor,0.235,83.375,0.457,Hip-Hop
32620.0,"Tyler, The Creator",She (Featuring Frank Ocean),64.0,0.256,0.351,253387.0,0.622,3.44e-05,G#,0.613,-6.495,Minor,0.235,83.375,0.457,Rap
69672.0,Sammy Kershaw,She Don't Know She's Beautiful,64.0,0.35,0.764,174627.0,0.6459999999999999,0.0,A,0.0823,-9.349,Major,0.0305,116.115,0.8859999999999999,Country
72726.0,Sammy Kershaw,She Don't Know She's Beautiful,64.0,0.35,0.764,174627.0,0.6459999999999999,0.0,A,0.0823,-9.349,Major,0.0305,116.115,0.8859999999999999,Rock
61877.0,The Flaming Lips,She Don't Use Jelly,58.0,0.207,0.33,222279.0,0.556,4.39e-05,G,0.315,-11.494000000000002,Major,0.0796,173.828,0.506,Rock
84173.0,The Flaming Lips,She Don't Use Jelly,55.0,0.207,0.33,222279.0,0.556,4.39e-05,G,0.315,-11.494000000000002,Major,0.0796,173.828,0.506,Alternative
85401.0,Quality Control,She For Keeps,64.0,0.145,0.885,237398.0,0.7070000000000001,0.0,B,0.121,-5.48,Minor,0.158,140.016,0.657,Hip-Hop
45514.0,Quality Control,She For Keeps,64.0,0.145,0.885,237398.0,0.7070000000000001,0.0,B,0.121,-5.48,Minor,0.158,140.016,0.657,Rap
76064.0,Kendrick Lamar,She Needs Me (Remix),56.0,0.417,0.606,195791.0,0.835,1.11e-06,F,0.103,-6.107,Major,0.265,100.145,0.313,Hip-Hop
83712.0,Kendrick Lamar,She Needs Me (Remix),56.0,0.417,0.606,195791.0,0.835,1.11e-06,F,0.103,-6.107,Major,0.265,100.145,0.313,Rap
58411.0,Mac Miller,She Said,48.0,0.0579999999999999,0.502,166903.0,0.86,0.0,A,0.3229999999999999,-3.984,Major,0.302,179.02700000000002,0.515,Hip-Hop
31089.0,Mac Miller,She Said,48.0,0.0579999999999999,0.502,166903.0,0.86,0.0,A,0.3229999999999999,-3.984,Major,0.302,179.02700000000002,0.515,Rap
63922.0,The Black Crowes,She Talks To Angels,59.0,0.06,0.584,329400.0,0.521,7.56e-05,E,0.22,-5.782,Major,0.0295,160.058,0.317,Alternative
25608.0,The Black Crowes,She Talks To Angels,54.0,0.0553,0.586,329600.0,0.514,5.04e-05,E,0.2019999999999999,-5.772,Major,0.0283,160.094,0.3339999999999999,Rock
54554.0,Young Thug,She Wanna Party (feat. Millie Go Lightly),57.0,0.125,0.578,250587.0,0.5,0.0,A#,0.235,-6.656000000000001,Minor,0.271,104.095,0.3879999999999999,Hip-Hop
86596.0,Young Thug,She Wanna Party (feat. Millie Go Lightly),57.0,0.125,0.578,-1.0,0.5,0.0,A#,0.235,-6.656000000000001,Minor,0.271,104.095,0.3879999999999999,Rap
78595.0,Brad Paisley,She's Everything,65.0,0.569,0.355,266920.0,0.478,2.9e-06,C,0.1939999999999999,-8.323,Major,0.0335,102.971,0.2689999999999999,Country
75580.0,Brad Paisley,She's Everything,65.0,0.569,0.355,266920.0,0.478,2.9e-06,C,0.1939999999999999,-8.323,Major,0.0335,102.971,0.2689999999999999,Rock
69600.0,Chris Young,She's Got a Way,52.0,0.0982,0.585,171240.0,0.7290000000000001,0.0,A,0.0658,-5.132999999999999,Major,0.0434,160.071,0.893,Country
84726.0,Chris Young,She's Got a Way,52.0,0.0982,0.585,171240.0,0.7290000000000001,0.0,A,0.0658,-5.132999999999999,Major,0.0434,160.071,0.893,Rock
79184.0,The Black Keys,She's Long Gone,52.0,0.0361,0.349,186000.0,0.866,0.0406,B,0.216,-6.676,Minor,0.1119999999999999,,0.488,Rock
84520.0,The Black Keys,She's Long Gone,49.0,0.0361,0.349,186000.0,0.866,0.0406,B,0.216,-6.676,Minor,0.1119999999999999,167.951,0.488,Alternative
63341.0,Gorillaz,She's My Collar (feat. Kali Uchis),55.0,0.00799,0.726,209560.0,0.815,0.081,B,0.1119999999999999,-5.886,Major,0.0313,140.158,0.462,Alternative
82400.0,Gorillaz,She's My Collar (feat. Kali Uchis),59.0,0.00799,0.726,209560.0,0.815,0.081,B,0.1119999999999999,-5.886,Major,0.0313,140.158,0.462,Hip-Hop
53979.0,Gorillaz,She's My Collar (feat. Kali Uchis),59.0,0.00799,0.726,209560.0,0.815,0.081,B,0.1119999999999999,-5.886,Major,0.0313,140.158,0.462,Rock
82611.0,High Valley,She's With Me,63.0,0.0285,0.599,180302.0,0.931,0.0,B,0.102,-3.662,Major,0.0517,,0.7879999999999999,Country
49709.0,High Valley,She's With Me,63.0,0.0285,0.599,180302.0,0.931,0.0,B,0.102,-3.662,Major,0.0517,111.012,0.7879999999999999,Rock
83756.0,Days Of The New,Shelf In The Room,53.0,0.0359,0.623,283973.0,0.594,0.000137,B,0.144,-8.994,Major,0.0263,128.936,0.336,Rock
58733.0,Days Of The New,Shelf In The Room,51.0,0.0349,0.621,283973.0,0.619,6.879999999999999e-05,F#,0.168,-9.047,Major,0.0264,128.967,0.325,Alternative
84883.0,Fuel,Shimmer - Single Version,55.0,0.00236,0.479,214107.0,0.795,0.0,E,0.19,-6.408,Minor,0.0421,114.675,0.432,Alternative
78476.0,Fuel,Shimmer - Single Version,65.0,0.0019199999999999,0.263,214040.0,0.784,0.0,G,0.15,-6.513999999999999,Major,0.054,114.671,0.385,Rock
58808.0,System Of A Down,Shimmy,58.0,0.000941,0.434,110800.0,0.96,0.0286,D,0.0437,-3.556,Major,0.0462,,0.698,Rock
58853.0,System Of A Down,Shimmy,58.0,0.000941,0.434,110800.0,0.96,0.0286,D,0.0437,-3.556,Major,0.0462,118.97,0.698,Rap
54505.0,Ol' Dirty Bastard,Shimmy Shimmy Ya,63.0,0.0969999999999999,0.8140000000000001,161400.0,0.481,3.83e-05,C,0.0495,-5.183,Major,0.245,96.25200000000001,0.193,Alternative
56903.0,Ol' Dirty Bastard,Shimmy Shimmy Ya,66.0,0.0969999999999999,0.8140000000000001,161400.0,0.481,3.83e-05,C,0.0495,-5.183,Major,0.245,96.25200000000001,0.193,Hip-Hop
67138.0,BlocBoy JB,Shoot,57.0,0.0375,0.8740000000000001,191086.0,0.665,0.0,B,0.3279999999999999,-8.725,Minor,0.305,135.059,0.586,Hip-Hop
61143.0,BlocBoy JB,Shoot,57.0,0.0375,0.8740000000000001,-1.0,0.665,0.0,B,0.3279999999999999,-8.725,Minor,0.305,135.059,0.586,Rap
85976.0,Future,Shorty,65.0,0.245,0.795,121000.0,0.386,0.0,A#,0.0973,-10.638,Major,0.18,131.971,0.619,Hip-Hop
25222.0,Future,Shorty,65.0,0.245,0.795,121000.0,0.386,0.0,A#,0.0973,-10.638,Major,0.18,131.971,0.619,Rap
35562.0,Young Buck,Shorty Wanna Ride,56.0,0.0040799999999999,0.586,261320.0,0.619,0.0,C#,0.134,-6.1160000000000005,Major,0.1989999999999999,120.125,0.326,Hip-Hop
71988.0,Young Buck,Shorty Wanna Ride,56.0,0.0040799999999999,0.586,261320.0,0.619,0.0,C#,0.134,-6.1160000000000005,Major,0.1989999999999999,120.125,0.326,Rap
31548.0,Lil Jon,Shots,58.0,0.00889,0.8220000000000001,218000.0,0.865,1.27e-06,C#,0.122,-2.441,Major,0.0469,128.017,0.1689999999999999,Hip-Hop
51271.0,Lil Jon,Shots,58.0,0.00889,0.8220000000000001,218000.0,0.865,1.27e-06,C#,0.122,-2.441,Major,0.0469,128.017,0.1689999999999999,Rap
82394.0,Vigiland,Shots & Squats,70.0,0.00674,0.813,171799.0,0.8190000000000001,0.000423,C#,0.225,-5.039,Major,0.121,127.99700000000001,0.2789999999999999,Rap
20079.0,Vigiland,Shots & Squats,70.0,0.00674,0.813,171799.0,0.8190000000000001,0.000423,C#,0.225,-5.039,Major,0.121,127.99700000000001,0.2789999999999999,Electronic
71438.0,for KING & COUNTRY,Shoulders,58.0,0.171,0.518,303307.0,0.7440000000000001,7.63e-06,D#,0.109,-7.106,Major,0.0351,98.022,0.161,Rock
85220.0,for KING & COUNTRY,Shoulders,53.0,0.171,0.518,-1.0,0.7440000000000001,7.63e-06,D#,0.109,-7.106,Major,0.0351,98.022,0.161,Alternative
54584.0,Kid Ink,Show Me (feat. Chris Brown),72.0,0.0354,0.711,217800.0,0.508,0.0,G,0.141,-7.298999999999999,Major,0.0494,98.098,0.665,Rap
29631.0,Kid Ink,Show Me (feat. Chris Brown),72.0,0.0354,0.711,-1.0,0.508,0.0,G,0.141,-7.298999999999999,Major,0.0494,98.098,0.665,Hip-Hop
41849.0,Drake,Show Me A Good Time,55.0,0.0432,0.662,210360.0,0.7140000000000001,0.0,F#,0.11,-6.027,Minor,0.173,128.344,0.696,Hip-Hop
46784.0,Drake,Show Me A Good Time,55.0,0.0432,0.662,210360.0,0.7140000000000001,0.0,F#,0.11,-6.027,Minor,0.173,128.344,0.696,Rap
74440.0,Foxygen,Shuggie,60.0,0.1009999999999999,0.467,201707.0,0.645,0.00524,C#,0.144,-7.614,Minor,0.0364,127.947,0.71,Alternative
50402.0,Foxygen,Shuggie,64.0,0.1009999999999999,0.467,201707.0,0.645,0.00524,C#,0.144,-7.614,Minor,0.0364,127.947,0.71,Rock
33240.0,Drake,Shut It Down,56.0,0.414,0.584,419307.0,0.445,0.0,C,0.158,-9.523,Major,0.0719,119.917,0.389,Rap
55253.0,Drake,Shut It Down,56.0,0.414,0.584,419307.0,0.445,0.0,C,0.158,-9.523,Major,0.0719,119.917,0.389,Hip-Hop
25227.0,Walker Hayes,Shut Up Kenny,61.0,0.492,0.657,180600.0,0.625,0.0,E,0.155,-8.097000000000001,Major,0.0527,73.999,0.504,Country
30148.0,Walker Hayes,Shut Up Kenny,61.0,0.492,0.657,180600.0,0.625,0.0,E,0.155,-8.097000000000001,Major,0.0527,73.999,0.504,Rock
41281.0,Red Hot Chili Peppers,Sick Love,62.0,0.183,0.591,221440.0,0.794,0.0,E,0.292,-5.935,Minor,0.069,147.974,0.875,Alternative
62857.0,Red Hot Chili Peppers,Sick Love,66.0,0.183,0.591,221440.0,0.794,0.0,E,0.292,-5.935,Minor,0.069,147.974,0.875,Rock
42310.0,Tech N9ne Collabos,Sickology 101,51.0,0.177,0.754,222693.0,0.8809999999999999,0.0,C#,0.366,-3.397,Major,0.324,91.927,0.488,Country
78767.0,Tech N9ne Collabos,Sickology 101,51.0,0.177,0.754,222693.0,0.8809999999999999,0.0,C#,0.366,-3.397,Major,0.324,91.927,0.488,Rap
50613.0,Moneybagg Yo,Side B!+$#es,52.0,0.033,0.75,204073.0,0.597,0.0,A#,0.108,-5.497000000000001,Minor,0.192,131.969,0.126,Rap
88508.0,Moneybagg Yo,Side B!+$#es,52.0,0.033,0.75,204073.0,0.597,0.0,A#,0.108,-5.497000000000001,Minor,0.192,131.969,0.126,Hip-Hop
47163.0,Crucifix,Sidewayz,49.0,0.108,0.677,288603.0,0.512,0.0,C#,0.206,-7.318,Minor,0.151,152.032,0.3,Rap
76039.0,Crucifix,Sidewayz,49.0,0.108,0.677,288603.0,0.512,0.0,C#,0.206,-7.318,Minor,0.151,152.032,0.3,Country
49329.0,Frank Ocean,Sierra Leone,59.0,0.213,0.532,148760.0,0.614,0.0173,G,0.109,-7.726,Major,0.0875,124.81299999999999,0.638,Rap
48171.0,Frank Ocean,Sierra Leone,55.0,0.213,0.532,-1.0,0.614,0.0173,G,0.109,-7.726,Major,0.0875,124.81299999999999,0.638,Alternative
28040.0,FLOW,Sign,58.0,0.0019,0.368,236427.0,0.906,0.0,B,0.344,-2.892,Minor,0.1009999999999999,177.956,0.6920000000000001,Anime
70019.0,FLOW,Sign,62.0,0.0019,0.368,236427.0,0.906,0.0,B,0.344,-2.892,Minor,0.1009999999999999,177.956,0.6920000000000001,Rock
35009.0,Queensrÿche,Silent Lucidity - Remastered/2003,61.0,0.0534,0.462,-1.0,0.628,0.00025,G,0.12,-5.659,Major,0.0274,140.049,0.0981,Rock
21179.0,Queensrÿche,Silent Lucidity - Remastered/2003,61.0,0.0534,0.462,347760.0,0.628,0.00025,G,0.12,-5.659,Major,0.0274,140.049,0.0981,Classical
